ID	xTB_EA	xTB_IP	xTB_Opticalgap	DFT_IP	DFT_EA	TDDFT_opticalgap	2_IP_cal	2_EA_cal	2_xTB_Og_cal	A	A_EA	A_IP	A_opticalgap	A_osc_strength	B	B_EA	B_IP	B_opticalgap	B_osc_strength	C	C_EA	C_IP	C_opticalgap	C_osc_strength	Smiles	TDDFT_A	A_DFT_IP	A_DFT_EA	V_oc_expPC70BM
26997	-4.3595	-6.2488	2.035				-5.814635680962832	-3.4280278481398323	1.8892720265777536	Brc1cc2cnc3cc(Br)cc4ncc(c1)c2c34	-2.6997	-6.9741	3.7769999999999997	0.0455	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cc4ncc5cccc6cnc(c3)c4c56)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cc5ncc6cccc7cnc(c4)c5c67)c4nonc34)=C12	4.0545	-6.817612354186318	-1.8867921852386358	1.614639720135868
27120	-3.6951	-5.6658	2.224				-5.329477470666926	-2.844162093093793	2.136206278081269	Brc1cc2cnc3cc(Br)cc4ncc(c1)c2c34	-2.6997	-6.9741	3.7769999999999997	0.0455	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4ncc5cccc6cnc(c3)c4c56)c3ccccc23)=C2C(=O)NC(c3oc(-c4cc5ncc6cccc7cnc(c4)c5c67)c4ccccc34)=C12	4.0545	-6.817612354186318	-1.8867921852386358	1.1294804863356043
acb_30831	-3.9647	-6.3842	2.2030000000000003				-5.927312218997249	-3.081082935297905	2.1087691390253234	Brc1cc2cnc3cc(Br)cc4ncc(c1)c2c34	-2.6997	-6.9741	3.7769999999999997	0.0455	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3cc3nonc23)=C2C(=O)NC(c3cc4ncc5cccc6cnc(c3)c4c56)=C12	4.0545	-6.817612354186318	-1.8867921852386358	1.7273164958760996
10289	-3.948	-5.9666	2.228				-5.579795806270712	-3.066407200636152	2.1414323998062117	Brc1cnc(Br)c2ccccc12	-1.6907	-7.1392	4.38	0.0558	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3nccc4ccccc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4nccc5ccccc45)c4ccncc34)=C12	4.5884	-7.160648594964767	-1.091352063328755	1.3797993500184829
10449	-4.2383	-6.0983	2.235				-5.689393295629153	-3.3215189235287848	2.15057811282486	Brc1cnc(Br)c2ccccc12	-1.6907	-7.1392	4.38	0.0558	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3nccc4ccccc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4nccc5ccccc45)c4nccnc34)=C12	4.5884	-7.160648594964767	-1.091352063328755	1.4893970705870843
10322	-4.2257	-6.2953	2.26				-5.853331833242008	-3.310446213544468	2.1832413736057474	Brc1cnc(Br)c2ccccc12	-1.6907	-7.1392	4.38	0.0558	Brc1cccc2nc3c(Br)cccc3nc12	-3.1196	-7.0206	2.905	0.0054	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3nc4c(-c5nccc6ccccc56)cccc4nc23)=C2C(=O)NC(c3cccc4nc5c(-c6nccc7ccccc67)cccc5nc34)=C12	4.5884	-7.160648594964767	-1.091352063328755	1.65333595404961
10349	-4.0803	-6.2454	2.222				-5.811806284882205	-3.1826706554714788	2.133593217218797	Brc1cnc(Br)c2ccccc12	-1.6907	-7.1392	4.38	0.0558	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3nccc4ccccc34)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4nccc5ccccc45)c4cccnc34)=C12	4.5884	-7.160648594964767	-1.091352063328755	1.6118103180862613
10316	-4.2856	-6.1773	2.184				-5.755135145737863	-3.3630855252953062	2.083945060831848	Brc1cnc(Br)c2ccccc12	-1.6907	-7.1392	4.38	0.0558	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3nccc4ccccc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4nccc5ccccc45)c4ncncc34)=C12	4.5884	-7.160648594964767	-1.091352063328755	1.5551390593867795
10313	-4.4967	-6.2092	2.046				-5.781681538376693	-3.5485973568579485	1.903643861321344	Brc1cnc(Br)c2ccccc12	-1.6907	-7.1392	4.38	0.0558	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3nccc4ccccc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4nccc5ccccc45)c4nonc34)=C12	4.5884	-7.160648594964767	-1.091352063328755	1.5816855080286778
acb_14366	-3.9599	-6.374	2.1919999999999997				-5.918824030755365	-3.076864760065785	2.0943973042817317	Brc1cnc(Br)c2ccccc12	-1.6907	-7.1392	4.38	0.0558	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3cc3nonc23)=C2C(=O)NC(c3nccc4ccccc34)=C12	4.5884	-7.160648594964767	-1.091352063328755	1.7188282897272782
33569	-3.5495	-5.3938	2.25				-5.103125784216691	-2.716210777719465	2.1701760692933925	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc[nH]3)c3ccncc23)=C2C(=O)NC(c3oc(-c4ccc[nH]4)c4ccncc34)=C12	6.1412	-6.7629944686830665	0.8785612712354366	0.9031283223670423
33721	-3.4206	-5.3586	2.233				-5.073833213029015	-2.6029351970068912	2.1479650519623887	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc[nH]3)c3cccnc23)=C2C(=O)NC(c3oc(-c4ccc[nH]4)c4cccnc34)=C12	6.1412	-6.7629944686830665	0.8785612712354366	0.8738356893828769
33746	-4.1028	-5.8909	2.026				-5.516800134710852	-3.2024433518720445	1.8775132526966332	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	CN1C(=O)C2=C(Br)N(C)C(=O)C2=C1Br	-2.4849	-6.6963	3.2319999999999998	0.4394	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	CN1C(=O)C2=C(c3ccc[nH]3)N(C)C(=O)C2=C1C1=C2C(=O)NC(C3=C4C(=O)N(C)C(c5ccc[nH]5)=C4C(=O)N3C)=C2C(=O)N1	6.1412	-6.7629944686830665	0.8785612712354366	1.3168035455610583
33729	-3.8024	-5.598	2.135				-5.273055984117933	-2.9384558852618237	2.0199250697013063	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc[nH]3)c3nccnc23)=C2C(=O)NC(c3oc(-c4ccc[nH]4)c4nccnc34)=C12	6.1412	-6.7629944686830665	0.8785612712354366	1.0730588807581465
33580	-4.2711	-5.9034	2.19				-5.527202326183748	-3.3503431209482764	2.091784243419261	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccncc3c(-c3ccc[nH]3)c3nonc23)=C2C(=O)NC(c3c4ccncc4c(-c4ccc[nH]4)c4nonc34)=C12	6.1412	-6.7629944686830665	0.8785612712354366	1.327205758978731
33629	-3.8574	-5.7113	2.21				-5.367341447628268	-2.986789143129873	2.1179148520439712	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3ccc[nH]3)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4ccc[nH]4)c4cccnc34)=C12	6.1412	-6.7629944686830665	0.8785612712354366	1.1673445431759322
33596	-3.813	-5.6181	2.191				-5.289782708006352	-2.9477710222327578	2.093090773850496	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc[nH]3)c3ncncc23)=C2C(=O)NC(c3oc(-c4ccc[nH]4)c4ncncc34)=C12	6.1412	-6.7629944686830665	0.8785612712354366	1.089785639933765
33614	-3.7162	-5.6809	2.175				-5.342043317966184	-2.86270448838499	2.0721862869507275	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc[nH]3)c3cnncc23)=C2C(=O)NC(c3oc(-c4ccc[nH]4)c4cnncc34)=C12	6.1412	-6.7629944686830665	0.8785612712354366	1.1420463601441528
33593	-4.0851	-5.7237	2.101				-5.377660421569384	-3.186888830703599	1.9755030350392984	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3ccc[nH]3)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4ccc[nH]4)c4nonc34)=C12	6.1412	-6.7629944686830665	0.8785612712354366	1.1776635388862657
33566	-4.5459	-6.2026	2.14				-5.776189181279006	-3.591833652987185	2.026457721857484	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1c2cnncc2c(Br)c2nonc12	-3.5134	-7.6538	3.312	0.2437	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnncc3c(-c3ccc[nH]3)c3nonc23)=C2C(=O)NC(c3c4cnncc4c(-c4ccc[nH]4)c4nonc34)=C12	6.1412	-6.7629944686830665	0.8785612712354366	1.5761931393441482
acb_125	-4.1637	-6.3495	2.126				-5.898435735468488	-3.2559614501295764	2.0081662958201867	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1c2cnncc2c(Br)c2nonc12	-3.5134	-7.6538	3.312	0.2437	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnncc3cc3nonc23)=C2C(=O)NC(c3ccc[nH]3)=C12	6.1412	-6.7629944686830665	0.8785612712354366	1.6984399514286401
acb_184	-4.388	-6.2487	2.239				-5.814552463431048	-3.453073263580549	2.1558042345498016	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Cn1c(=O)c2ccc3c4c(Br)cc5c(=O)n(C)c(=O)c6ccc(c7c(Br)cc(c1=O)c2c37)c4c65	-4.1602	-6.8714	2.927	1.4396	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	Cn1c(=O)c2ccc3c4ccc5c(=O)n(C)c(=O)c6cc(C7=C8C(=O)NC(c9ccc[nH]9)=C8C(=O)N7)c(c7ccc(c1=O)c2c37)c4c56	6.1412	-6.7629944686830665	0.8785612712354366	1.6145565024285249
acb_121	-3.7242	-6.0252	2.126				-5.628561279895654	-2.8697347804385247	2.0081662958201867	Brc1ccc(Br)[nH]1	-0.4308	-6.9126	5.807	0.0037	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3cc3nonc23)=C2C(=O)NC(c3ccc[nH]3)=C12	6.1412	-6.7629944686830665	0.8785612712354366	1.4285649265205345
20571	-3.9375	-5.7811	2.261				-5.425427284812926	-3.0571799423158885	2.1845479040369837	Brc1c2ccccc2c(Br)c2ncccc12	-2.4259	-6.4403	3.552	0.1718	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4ncccc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5ncccc45)c4ccncc34)=C12	3.6772	-6.410540181918602	-1.7175657642466218	1.2254305029002202
20723	-3.8724	-5.7079	2.178				-5.364512051547642	-2.9999709407302517	2.076105878244434	Brc1c2ccccc2c(Br)c2ncccc12	-2.4259	-6.4403	3.552	0.1718	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4ncccc34)c3cccnc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5ncccc45)c4cccnc34)=C12	3.6772	-6.410540181918602	-1.7175657642466218	1.1645151411263266
20731	-4.1796	-5.8848	2.102				-5.511723865272077	-3.2699341555859758	1.9768095654705335	Brc1c2ccccc2c(Br)c2ncccc12	-2.4259	-6.4403	3.552	0.1718	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4ncccc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5ncccc45)c4nccnc34)=C12	3.6772	-6.410540181918602	-1.7175657642466218	1.3117272654132326
20698	-4.2447	-6.1373	2.258				-5.721848133024593	-3.327143157171613	2.1806283127432766	Brc1c2ccccc2c(Br)c2ncccc12	-2.4259	-6.4403	3.552	0.1718	Brc1ccc(Br)c2nonc12	-2.4663	-7.8366	3.944	0.1946	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3c4ccccc4cc4ncccc34)c3nonc23)=C2C(=O)NC(c3ccc(-c4c5ccccc5cc5ncccc45)c4nonc34)=C12	3.6772	-6.410540181918602	-1.7175657642466218	1.5218519764502252
20598	-4.1695	-5.9114	2.065				-5.5338597287264015	-3.2610584118683885	1.92846793951482	Brc1c2ccccc2c(Br)c2ncccc12	-2.4259	-6.4403	3.552	0.1718	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4ncccc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5ncccc45)c4ncncc34)=C12	3.6772	-6.410540181918602	-1.7175657642466218	1.3338631755660404
20595	-4.3657	-6.1213	2.065				-5.708533327939284	-3.4334763244813216	1.92846793951482	Brc1c2ccccc2c(Br)c2ncccc12	-2.4259	-6.4403	3.552	0.1718	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3c4ccccc4cc4ncccc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4c5ccccc5cc5ncccc45)c4nonc34)=C12	3.6772	-6.410540181918602	-1.7175657642466218	1.5085371432756027
20718	-3.7042	-5.5128	2.178				-5.202154647038669	-2.8521590503046887	2.076105878244434	Brc1c2ccccc2c(Br)c2ncccc12	-2.4259	-6.4403	3.552	0.1718	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4ncccc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5ncccc45)c4ccccc34)=C12	3.6772	-6.410540181918602	-1.7175657642466218	1.0021573941032882
acb_29170	-4.2976	-6.3816	2.095				-5.925148563170887	-3.3736309633756094	1.9676638524518852	Brc1c2ccccc2c(Br)c2ncccc12	-2.4259	-6.4403	3.552	0.1718	Brc1c2cnncc2c(Br)c2nonc12	-3.5134	-7.6538	3.312	0.2437	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnncc3cc3nonc23)=C2C(=O)NC(c3c4ccccc4cc4cccnc34)=C12	3.6772	-6.410540181918602	-1.7175657642466218	1.7251528354852235
15721	-3.9644	-5.7231	2.24				-5.3771611163786845	-3.080819299345898	2.157110764981037	Brc1ccc2cc3cc(Br)cnc3cc2c1	-2.4254	-6.4404	3.553	0.1718	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cnc4cc5ccccc5cc4c3)c3ccncc23)=C2C(=O)NC(c3oc(-c4cnc5cc6ccccc6cc5c4)c4ccncc34)=C12	3.6774	-6.410541569725207	-1.7175646757688519	1.1771642326422171
15881	-4.1924	-5.8837	2.219				-5.510808472422463	-3.2811826228716314	2.129673625925091	Brc1ccc2cc3cc(Br)cnc3cc2c1	-2.4254	-6.4404	3.553	0.1718	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cnc4cc5ccccc5cc4c3)c3nccnc23)=C2C(=O)NC(c3oc(-c4cnc5cc6ccccc6cc5c4)c4nccnc34)=C12	3.6774	-6.410541569725207	-1.7175646757688519	1.3108118706324785
15766	-4.0969	-5.9348	2.1790000000000003				-5.5533326311636655	-3.1972585114825627	2.07741240867567	Brc1ccc2cc3cc(Br)cnc3cc2c1	-2.4254	-6.4404	3.553	0.1718	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cnc4cc5ccccc5cc4c3)c3cnncc23)=C2C(=O)NC(c3oc(-c4cnc5cc6ccccc6cc5c4)c4cnncc34)=C12	3.6774	-6.410541569725207	-1.7175646757688519	1.3533361190839255
15745	-4.3768	-5.9623	2.086				-5.5762174524040375	-3.4432308547056008	1.9559050785707652	Brc1ccc2cc3cc(Br)cnc3cc2c1	-2.4254	-6.4404	3.553	0.1718	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cnc4cc5ccccc5cc4c3)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cnc5cc6ccccc6cc5c4)c4nonc34)=C12	3.6774	-6.410541569725207	-1.7175646757688519	1.3762209886028047
acb_25655	-4.3873	-6.3796	2.197				-5.9234842125352225	-3.4524581130258647	2.1009299564379096	Brc1ccc2cc3cc(Br)cnc3cc2c1	-2.4254	-6.4404	3.553	0.1718	Brc1c2cnncc2c(Br)c2nonc12	-3.5134	-7.6538	3.312	0.2437	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnncc3cc3nonc23)=C2C(=O)NC(c3cnc4cc5ccccc5cc4c3)=C12	3.6774	-6.410541569725207	-1.7175646757688519	1.7234884813383953
2723	-3.8146	-5.5619	2.14				-5.243014455144207	-2.9491770806434645	2.026457721857484	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4cc5ccccc5cc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4cccc5cc6ccccc6cc45)c4ccncc34)=C12	3.6428	-6.121363754740171	-1.4670004710854367	1.0430172884079074
2900	-4.4514	-5.9442	2.062				-5.561155079151283	-3.5087883281048096	1.9245483482211123	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	CN1C(=O)C2=C(Br)N(C)C(=O)C2=C1Br	-2.4849	-6.6963	3.2319999999999998	0.4394	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	CN1C(=O)C2=C(c3cccc4cc5ccccc5cc34)N(C)C(=O)C2=C1C1=C2C(=O)NC(C3=C4C(=O)N(C)C(c5cccc6cc7ccccc7cc56)=C4C(=O)N3C)=C2C(=O)N1	3.6428	-6.121363754740171	-1.4670004710854367	1.3611585835740148
2883	-4.0446	-5.6725	2.1919999999999997				-5.335053045296398	-3.1512979771825806	2.0943973042817317	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4cc5ccccc5cc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4cccc5cc6ccccc6cc45)c4nccnc34)=C12	3.6428	-6.121363754740171	-1.4670004710854367	1.1350560727274768
2734	-4.4684	-5.9559	2.086				-5.570891530369914	-3.5237276987185706	1.9559050785707652	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccncc3c(-c3cccc4cc5ccccc5cc34)c3nonc23)=C2C(=O)NC(c3c4ccncc4c(-c4cccc5cc6ccccc6cc45)c4nonc34)=C12	3.6428	-6.121363754740171	-1.4670004710854367	1.3708950553329555
2750	-4.0895	-5.7123	2.131				-5.3681736229461015	-3.190755491333044	2.0146989479763637	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4cc5ccccc5cc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4cccc5cc6ccccc6cc45)c4ncncc34)=C12	3.6428	-6.121363754740171	-1.4670004710854367	1.1681767202493474
2768	-3.9752	-5.7788	2.198				-5.423513281581913	-3.0903101936181687	2.102236486869145	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4cc5ccccc5cc34)c3cnncc23)=C2C(=O)NC(c3oc(-c4cccc5cc6ccccc6cc45)c4cnncc34)=C12	3.6428	-6.121363754740171	-1.4670004710854367	1.2235164956313676
2747	-4.2585	-5.8409	2.065				-5.475191368819265	-3.3392704109639597	1.92846793951482	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cccc4cc5ccccc5cc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cccc5cc6ccccc6cc45)c4nonc34)=C12	3.6428	-6.121363754740171	-1.4670004710854367	1.2751946918903667
2870	-3.5437	-5.3576	2.173				-5.073001037711181	-2.7111138159806525	2.0695732260882567	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4cc5ccccc5cc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4cccc5cc6ccccc6cc45)c4ccccc34)=C12	3.6428	-6.121363754740171	-1.4670004710854367	0.873003512309461
acb_27135	-4.305	-6.2207	2.174				-5.791251554531759	-3.3801339835251283	2.070879756519492	Brc1cccc2cc3c(Br)cccc3cc12	-2.1054	-6.0875	3.555	0.1954	Brc1c2cnncc2c(Br)c2nonc12	-3.5134	-7.6538	3.312	0.2437	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnncc3cc3nonc23)=C2C(=O)NC(c3cccc4cc5ccccc5cc34)=C12	3.6428	-6.121363754740171	-1.4670004710854367	1.5912555443729381
